id,item_id,dept_id,cat_id,store_id,state_id,d,sales,date,wm_yr_wk,weekday,wday,month,year,event_name_1,event_type_1,event_name_2,event_type_2,snap_CA,snap_TX,snap_WI,sell_price,is_weekend,quarter,lag_7,lag_28,rolling_mean_7,rolling_std_7,is_festival,snap,predicted_demand,demand_std,safety_stock,reorder_point,current_inventory,stockout_risk,recommended_order,risk_score,risk_level,recommendation
FOODS_1_005_CA_4_validation,FOODS_1_005,FOODS_1,FOODS,CA_4,CA,d_1900,0,2016-04-11,11611,Monday,3,4,2016,,,,,0,1,1,3.54,0,2,5.0,0.0,1.5714285714285714,2.0701966780270626,0,1,1.4685061,2.0701966780270626,9.037422198835241,19.316965121808874,1.7622074,HIGH,17.554757732931005,90.8774107228245,CRITICAL,Urgent stock replenishment required
FOODS_1_003_WI_2_validation,FOODS_1_003,FOODS_1,FOODS,WI_2,WI,d_1900,0,2016-04-11,11611,Monday,3,4,2016,,,,,0,1,1,3.23,0,2,1.0,0.0,0.14285714285714285,0.37796447300922725,0,1,0.32626355,0.37796447300922725,1.65,3.9338449478149413,0.39151627,HIGH,3.542328679561615,90.04749110737589,CRITICAL,Urgent stock replenishment required
FOODS_1_008_TX_2_validation,FOODS_1_008,FOODS_1,FOODS,TX_2,TX,d_1900,0,2016-04-11,11611,Monday,3,4,2016,,,,,0,1,1,3.54,0,2,0.0,0.0,0.2857142857142857,0.7559289460184545,0,1,0.41517442,0.7559289460184545,3.3,6.206220912933349,0.49820933,HIGH,5.708011585474014,91.97242034325429,CRITICAL,Urgent stock replenishment required
FOODS_1_011_TX_3_validation,FOODS_1_011,FOODS_1,FOODS,TX_3,TX,d_1901,0,2016-04-12,11611,Tuesday,4,4,2016,,,,,0,1,1,2.68,0,2,0.0,0.0,0.14285714285714285,0.3779644730092273,0,1,0.36264923,0.3779644730092273,1.6500000000000004,4.188544654846192,0.43517908,HIGH,3.7533655703067783,89.61025558039816,CRITICAL,Urgent stock replenishment required
FOODS_1_002_CA_2_validation,FOODS_1_002,FOODS_1,FOODS,CA_2,CA,d_1901,2,2016-04-12,11611,Tuesday,4,4,2016,,,,,0,1,1,9.48,0,2,0.0,0.0,0.42857142857142855,0.7867957924694432,0,1,0.42145976,0.7867957924694432,3.434748899119119,6.384967338221292,0.5057517,HIGH,5.879215609209757,92.07902402281628,CRITICAL,Urgent stock replenishment required
FOODS_1_010_WI_1_validation,FOODS_1_010,FOODS_1,FOODS,WI_1,WI,d_1901,2,2016-04-12,11611,Tuesday,4,4,2016,,,,,0,1,1,6.77,0,2,2.0,4.0,1.5714285714285714,1.5118578920369092,0,1,1.1520143,1.5118578920369092,6.600000000000001,14.664100265502931,1.3824172,HIGH,13.281683063507081,90.57277857511677,CRITICAL,Urgent stock replenishment required
FOODS_1_008_CA_2_validation,FOODS_1_008,FOODS_1,FOODS,CA_2,CA,d_1901,1,2016-04-12,11611,Tuesday,4,4,2016,,,,,0,1,1,3.54,0,2,0.0,0.0,0.14285714285714285,0.37796447300922725,0,1,0.32644004,0.37796447300922725,1.65,3.9350801944732665,0.39172807,HIGH,3.5433521211147307,90.0452327780077,CRITICAL,Urgent stock replenishment required
FOODS_1_005_CA_3_validation,FOODS_1_005,FOODS_1,FOODS,CA_3,CA,d_1901,3,2016-04-12,11611,Tuesday,4,4,2016,,,,,0,1,1,3.54,0,2,0.0,5.0,2.4285714285714284,2.5071326821120343,0,1,2.184926,2.5071326821120343,10.944861808172817,26.239344039312954,2.6219113,HIGH,23.617432752005215,90.00771024085253,CRITICAL,Urgent stock replenishment required
FOODS_1_002_WI_3_validation,FOODS_1_002,FOODS_1,FOODS,WI_3,WI,d_1901,0,2016-04-12,11611,Tuesday,4,4,2016,,,,,0,1,1,9.48,0,2,1.0,2.0,0.42857142857142855,0.5345224838248488,0,1,0.6115254,0.5345224838248488,2.333452377915607,6.614130173325764,0.7338305,HIGH,5.880299661755787,88.90510932897186,CRITICAL,Urgent stock replenishment required
FOODS_1_002_TX_1_validation,FOODS_1_002,FOODS_1,FOODS,TX_1,TX,d_1901,0,2016-04-12,11611,Tuesday,4,4,2016,,,,,0,1,1,9.48,0,2,0.0,0.0,0.0,0.0,0,1,0.11765786,0.0,0.0,0.8236050605773926,0.14118944,HIGH,0.6824156194925308,82.85714259867707,CRITICAL,Urgent stock replenishment required
FOODS_1_009_WI_3_validation,FOODS_1_009,FOODS_1,FOODS,WI_3,WI,d_1901,0,2016-04-12,11611,Tuesday,4,4,2016,,,,,0,1,1,2.24,0,2,0.0,0.0,0.0,0.0,0,1,0.13135263,0.0,0.0,0.9194684028625488,0.15762317,HIGH,0.7618452310562134,82.85714100499672,CRITICAL,Urgent stock replenishment required
FOODS_1_004_CA_3_validation,FOODS_1_004,FOODS_1,FOODS,CA_3,CA,d_1901,0,2016-04-12,11611,Tuesday,4,4,2016,,,,,0,1,1,1.5,0,2,0.0,0.0,0.0,0.0,0,1,0.6621903,0.0,0.0,4.635332107543945,0.79462844,HIGH,3.8407036662101746,82.85714113039447,CRITICAL,Urgent stock replenishment required
FOODS_1_008_TX_2_validation,FOODS_1_008,FOODS_1,FOODS,TX_2,TX,d_1901,0,2016-04-12,11611,Tuesday,4,4,2016,,,,,0,1,1,3.54,0,2,0.0,0.0,0.2857142857142857,0.7559289460184545,0,1,0.41517442,0.7559289460184545,3.3,6.206220912933349,0.49820933,HIGH,5.708011585474014,91.97242034325429,CRITICAL,Urgent stock replenishment required
FOODS_1_001_WI_3_validation,FOODS_1_001,FOODS_1,FOODS,WI_3,WI,d_1901,0,2016-04-12,11611,Tuesday,4,4,2016,,,,,0,1,1,2.24,0,2,0.0,0.0,0.42857142857142855,0.5345224838248488,0,1,0.59552705,0.5345224838248488,2.333452377915607,6.5021416288616525,0.7146325,HIGH,5.7875091177227365,89.00927491387128,CRITICAL,Urgent stock replenishment required
FOODS_1_003_CA_1_validation,FOODS_1_003,FOODS_1,FOODS,CA_1,CA,d_1901,1,2016-04-12,11611,Tuesday,4,4,2016,,,,,0,1,1,3.23,0,2,0.0,0.0,0.42857142857142855,0.5345224838248491,0,1,0.4702869,0.5345224838248491,2.3334523779156084,5.625460777878987,0.5643443,HIGH,5.061116490960347,89.96803445616736,CRITICAL,Urgent stock replenishment required
FOODS_1_008_CA_1_validation,FOODS_1_008,FOODS_1,FOODS,CA_1,CA,d_1901,0,2016-04-12,11611,Tuesday,4,4,2016,,,,,0,1,1,3.54,0,2,0.0,0.0,0.14285714285714285,0.37796447300922725,0,1,0.32644004,0.37796447300922725,1.65,3.9350801944732665,0.39172807,HIGH,3.5433521211147307,90.0452327780077,CRITICAL,Urgent stock replenishment required
FOODS_1_010_TX_1_validation,FOODS_1_010,FOODS_1,FOODS,TX_1,TX,d_1901,1,2016-04-12,11611,Tuesday,4,4,2016,,,,,0,1,1,6.27,0,2,0.0,0.0,0.42857142857142855,0.7867957924694432,0,1,0.44574195,0.7867957924694432,3.434748899119119,6.554942618983011,0.53489035,HIGH,6.020052265303354,91.83989266159824,CRITICAL,Urgent stock replenishment required
FOODS_1_005_WI_1_validation,FOODS_1_005,FOODS_1,FOODS,WI_1,WI,d_1901,2,2016-04-12,11611,Tuesday,4,4,2016,,,,,0,1,1,3.54,0,2,5.0,6.0,3.0,1.414213562373092,0,1,2.5859807,1.414213562373092,6.173734688176991,24.275598549260977,3.1031768,HIGH,21.17242171706188,87.2168884903002,CRITICAL,Urgent stock replenishment required
FOODS_1_003_CA_3_validation,FOODS_1_003,FOODS_1,FOODS,CA_3,CA,d_1901,0,2016-04-12,11611,Tuesday,4,4,2016,,,,,0,1,1,3.23,0,2,0.0,0.0,1.1428571428571428,1.3451854182690985,0,1,0.91952735,1.3451854182690985,5.872393038617221,12.30908432279691,1.1034329,HIGH,11.205651429043858,91.0356216204527,CRITICAL,Urgent stock replenishment required
FOODS_1_003_WI_2_validation,FOODS_1_003,FOODS_1,FOODS,WI_2,WI,d_1901,0,2016-04-12,11611,Tuesday,4,4,2016,,,,,0,1,1,3.23,0,2,0.0,1.0,0.0,0.0,0,1,0.1766343,0.0,0.0,1.2364400625228882,0.21196117,HIGH,1.0244788974523544,82.857141927443,CRITICAL,Urgent stock replenishment required
FOODS_1_001_WI_2_validation,FOODS_1_001,FOODS_1,FOODS,WI_2,WI,d_1901,0,2016-04-12,11611,Tuesday,4,4,2016,,,,,0,1,1,2.24,0,2,0.0,1.0,0.5714285714285714,0.9759000729485333,0,1,0.7573818,0.9759000729485333,4.260281680828159,9.56195413947684,0.9088582,HIGH,8.65309595943076,90.49505815663944,CRITICAL,Urgent stock replenishment required
FOODS_1_006_CA_4_validation,FOODS_1_006,FOODS_1,FOODS,CA_4,CA,d_1901,1,2016-04-12,11611,Tuesday,4,4,2016,,,,,0,1,1,2.48,0,2,1.0,3.0,0.42857142857142855,0.5345224838248503,0,1,0.7488651,0.5345224838248503,2.3334523779156138,7.57550827085995,0.8986382,HIGH,6.676870082020991,88.13758553606664,CRITICAL,Urgent stock replenishment required
FOODS_1_004_WI_1_validation,FOODS_1_004,FOODS_1,FOODS,WI_1,WI,d_1901,0,2016-04-12,11611,Tuesday,4,4,2016,,,,,0,1,1,1.96,0,2,0.0,0.0,0.0,0.0,0,1,0.34899265,0.0,0.0,2.442948579788208,0.4187912,HIGH,2.024157375097275,82.85714205547296,CRITICAL,Urgent stock replenishment required
FOODS_1_002_CA_4_validation,FOODS_1_002,FOODS_1,FOODS,CA_4,CA,d_1901,0,2016-04-12,11611,Tuesday,4,4,2016,,,,,0,1,1,9.48,0,2,0.0,0.0,0.42857142857142855,1.133893419027682,0,1,0.40061697,1.133893419027682,4.950000000000001,7.75431890487671,0.4807404,HIGH,7.273578506708146,93.80035301532125,CRITICAL,Urgent stock replenishment required
FOODS_1_008_TX_3_validation,FOODS_1_008,FOODS_1,FOODS,TX_3,TX,d_1901,0,2016-04-12,11611,Tuesday,4,4,2016,,,,,0,1,1,3.54,0,2,0.0,0.0,0.0,0.0,0,1,0.14085762,0.0,0.0,0.9860033392906189,0.16902915,HIGH,0.8169741928577423,82.85714259806821,CRITICAL,Urgent stock replenishment required
FOODS_1_001_CA_4_validation,FOODS_1_001,FOODS_1,FOODS,CA_4,CA,d_1901,0,2016-04-12,11611,Tuesday,4,4,2016,,,,,0,1,1,2.24,0,2,0.0,0.0,0.14285714285714285,0.3779644730092273,0,1,0.43458158,0.3779644730092273,1.6500000000000004,4.692071104049683,0.5214979,HIGH,4.170573198795319,88.8855498203285,CRITICAL,Urgent stock replenishment required
FOODS_1_003_WI_3_validation,FOODS_1_003,FOODS_1,FOODS,WI_3,WI,d_1901,0,2016-04-12,11611,Tuesday,4,4,2016,,,,,0,1,1,3.23,0,2,0.0,1.0,0.0,0.0,0,1,0.1766343,0.0,0.0,1.2364400625228882,0.21196117,HIGH,1.0244788974523544,82.857141927443,CRITICAL,Urgent stock replenishment required
FOODS_1_008_CA_3_validation,FOODS_1_008,FOODS_1,FOODS,CA_3,CA,d_1901,0,2016-04-12,11611,Tuesday,4,4,2016,,,,,0,1,1,3.54,0,2,0.0,0.0,0.0,0.0,0,1,0.14085762,0.0,0.0,0.9860033392906189,0.16902915,HIGH,0.8169741928577423,82.85714259806821,CRITICAL,Urgent stock replenishment required
FOODS_1_006_CA_2_validation,FOODS_1_006,FOODS_1,FOODS,CA_2,CA,d_1901,0,2016-04-12,11611,Tuesday,4,4,2016,,,,,0,1,1,2.48,0,2,1.0,1.0,1.4285714285714286,0.7867957924694432,0,1,1.1367596,0.7867957924694432,3.434748899119119,11.392066251414041,1.3641117,HIGH,10.02795458950303,88.02577485237421,CRITICAL,Urgent stock replenishment required
FOODS_1_009_TX_2_validation,FOODS_1_009,FOODS_1,FOODS,TX_2,TX,d_1901,0,2016-04-12,11611,Tuesday,4,4,2016,,,,,0,1,1,2.24,0,2,0.0,0.0,0.0,0.0,0,1,0.13135263,0.0,0.0,0.9194684028625488,0.15762317,HIGH,0.7618452310562134,82.85714100499672,CRITICAL,Urgent stock replenishment required
FOODS_1_011_TX_2_validation,FOODS_1_011,FOODS_1,FOODS,TX_2,TX,d_1901,0,2016-04-12,11611,Tuesday,4,4,2016,,,,,0,1,1,2.68,0,2,0.0,0.0,0.14285714285714285,0.37796447300922725,0,1,0.36264923,0.37796447300922725,1.65,4.188544654846192,0.43517908,HIGH,3.7533655703067783,89.61025558039816,CRITICAL,Urgent stock replenishment required
FOODS_1_010_TX_2_validation,FOODS_1_010,FOODS_1,FOODS,TX_2,TX,d_1901,0,2016-04-12,11611,Tuesday,4,4,2016,,,,,0,1,1,6.27,0,2,0.0,1.0,0.14285714285714285,0.37796447300922453,0,1,0.3877791,0.37796447300922453,1.6499999999999881,4.364453697204578,0.46533492,HIGH,3.899118775129306,89.33807174141137,CRITICAL,Urgent stock replenishment required
FOODS_1_011_CA_3_validation,FOODS_1_011,FOODS_1,FOODS,CA_3,CA,d_1901,0,2016-04-12,11611,Tuesday,4,4,2016,,,,,0,1,1,2.68,0,2,0.0,0.0,2.4285714285714284,1.511857892036907,0,1,1.796768,1.511857892036907,6.599999999999992,19.177375411987295,2.1561217,HIGH,17.021253681182852,88.75695091489575,CRITICAL,Urgent stock replenishment required
FOODS_1_001_CA_2_validation,FOODS_1_001,FOODS_1,FOODS,CA_2,CA,d_1901,0,2016-04-12,11611,Tuesday,4,4,2016,,,,,0,1,1,2.24,0,2,1.0,2.0,0.42857142857142855,0.7867957924694432,0,1,0.7328763,0.7867957924694432,3.434748899119119,8.564883004801493,0.8794516,HIGH,7.6854314319064425,89.73189041342388,CRITICAL,Urgent stock replenishment required
FOODS_1_002_WI_1_validation,FOODS_1_002,FOODS_1,FOODS,WI_1,WI,d_1901,1,2016-04-12,11611,Tuesday,4,4,2016,,,,,0,1,1,9.48,0,2,2.0,3.0,1.0,1.000000000000001,0,1,0.9684051,1.000000000000001,4.365489663256579,11.144325436724596,1.1620862,HIGH,9.98223918832677,89.57239489284537,CRITICAL,Urgent stock replenishment required
FOODS_1_001_CA_1_validation,FOODS_1_001,FOODS_1,FOODS,CA_1,CA,d_1901,0,2016-04-12,11611,Tuesday,4,4,2016,,,,,0,1,1,2.24,0,2,1.0,0.0,1.2857142857142858,1.112697280528374,0,1,1.0641487,1.112697280528374,4.857468476480317,12.30650888938315,1.2769785,HIGH,11.029530396646333,89.62355202263358,CRITICAL,Urgent stock replenishment required
FOODS_1_006_WI_1_validation,FOODS_1_006,FOODS_1,FOODS,WI_1,WI,d_1901,0,2016-04-12,11611,Tuesday,4,4,2016,,,,,0,1,1,2.48,0,2,3.0,1.0,2.7142857142857144,2.4976179127511156,0,1,1.6910009,2.4976179127511156,10.903325180879456,22.740331749788147,2.0292013,HIGH,20.711130480638367,91.07664175053786,CRITICAL,Urgent stock replenishment required
FOODS_1_005_TX_3_validation,FOODS_1_005,FOODS_1,FOODS,TX_3,TX,d_1901,0,2016-04-12,11611,Tuesday,4,4,2016,,,,,0,1,1,3.54,0,2,1.0,1.0,0.8571428571428571,1.0690449676496971,0,1,0.82715815,1.0690449676496971,4.6669047558312124,10.457012006044835,0.99258983,HIGH,9.4644221746926,90.50790196302297,CRITICAL,Urgent stock replenishment required
FOODS_1_008_WI_3_validation,FOODS_1_008,FOODS_1,FOODS,WI_3,WI,d_1901,0,2016-04-12,11611,Tuesday,4,4,2016,,,,,0,1,1,3.54,0,2,0.0,0.0,0.2857142857142857,0.48795003647426666,0,1,0.38776743,0.48795003647426666,2.1301408404140796,4.844512998464617,0.46532094,HIGH,4.379192053678545,90.39488706225896,CRITICAL,Urgent stock replenishment required
FOODS_1_010_WI_3_validation,FOODS_1_010,FOODS_1,FOODS,WI_3,WI,d_1901,2,2016-04-12,11611,Tuesday,4,4,2016,,,,,0,1,1,6.77,0,2,0.0,0.0,0.5714285714285714,0.9759000729485331,0,1,0.5294485,0.9759000729485331,4.260281680828158,7.966421245342318,0.63533825,HIGH,7.331082998519961,92.02479724262865,CRITICAL,Urgent stock replenishment required
FOODS_1_005_CA_4_validation,FOODS_1_005,FOODS_1,FOODS,CA_4,CA,d_1901,2,2016-04-12,11611,Tuesday,4,4,2016,,,,,0,1,1,3.54,0,2,1.0,1.0,0.8571428571428571,1.4638501094227994,0,1,0.8079243,1.4638501094227994,6.390422521242235,12.045892415651416,0.9695092,HIGH,11.076383231290912,91.95153708079938,CRITICAL,Urgent stock replenishment required
FOODS_1_002_CA_3_validation,FOODS_1_002,FOODS_1,FOODS,CA_3,CA,d_1901,0,2016-04-12,11611,Tuesday,4,4,2016,,,,,0,1,1,9.48,0,2,0.0,0.0,0.2857142857142857,0.4879500364742667,0,1,0.3661268,0.4879500364742667,2.1301408404140796,4.693028509023699,0.43935218,HIGH,4.253676324489626,90.63819485244355,CRITICAL,Urgent stock replenishment required
FOODS_1_010_WI_2_validation,FOODS_1_010,FOODS_1,FOODS,WI_2,WI,d_1901,0,2016-04-12,11611,Tuesday,4,4,2016,,,,,0,1,1,6.77,0,2,1.0,0.0,0.8571428571428571,0.8997354108424375,0,1,0.6235819,0.8997354108424375,3.927785635698568,8.292858839739095,0.7482983,HIGH,7.544560552347432,90.97659441873238,CRITICAL,Urgent stock replenishment required
FOODS_1_006_CA_1_validation,FOODS_1_006,FOODS_1,FOODS,CA_1,CA,d_1901,0,2016-04-12,11611,Tuesday,4,4,2016,,,,,0,1,1,2.48,0,2,2.0,1.0,2.5714285714285716,2.699206232527312,0,1,1.599152,2.699206232527312,11.783356907095701,22.977421047415525,1.9189824,HIGH,21.058438660826475,91.64839960660034,CRITICAL,Urgent stock replenishment required
FOODS_1_002_CA_1_validation,FOODS_1_002,FOODS_1,FOODS,CA_1,CA,d_1901,0,2016-04-12,11611,Tuesday,4,4,2016,,,,,0,1,1,9.48,0,2,0.0,1.0,0.2857142857142857,0.4879500364742666,0,1,0.4435477,0.4879500364742666,2.1301408404140796,5.234974681737932,0.53225726,HIGH,4.702717422845873,89.83266794491243,CRITICAL,Urgent stock replenishment required
FOODS_1_009_WI_1_validation,FOODS_1_009,FOODS_1,FOODS,WI_1,WI,d_1901,0,2016-04-12,11611,Tuesday,4,4,2016,,,,,0,1,1,2.24,0,2,0.0,0.0,0.0,0.0,0,1,0.13135263,0.0,0.0,0.9194684028625488,0.15762317,HIGH,0.7618452310562134,82.85714100499672,CRITICAL,Urgent stock replenishment required
FOODS_1_011_WI_1_validation,FOODS_1_011,FOODS_1,FOODS,WI_1,WI,d_1901,1,2016-04-12,11611,Tuesday,4,4,2016,,,,,0,1,1,2.68,0,2,0.0,0.0,1.2857142857142858,1.6035674514745462,0,1,1.0010178,1.6035674514745462,7.00035713374682,14.007482034564692,1.2012215,HIGH,12.806260568500239,91.42442972191338,CRITICAL,Urgent stock replenishment required
FOODS_1_004_TX_1_validation,FOODS_1_004,FOODS_1,FOODS,TX_1,TX,d_1901,0,2016-04-12,11611,Tuesday,4,4,2016,,,,,0,1,1,1.96,0,2,0.0,0.0,0.0,0.0,0,1,0.34899265,0.0,0.0,2.442948579788208,0.4187912,HIGH,2.024157375097275,82.85714205547296,CRITICAL,Urgent stock replenishment required
FOODS_1_002_WI_2_validation,FOODS_1_002,FOODS_1,FOODS,WI_2,WI,d_1901,2,2016-04-12,11611,Tuesday,4,4,2016,,,,,0,1,1,9.48,0,2,1.0,0.0,0.5714285714285714,0.7867957924694432,0,1,0.468846,0.7867957924694432,3.434748899119119,6.716670762675028,0.5626152,HIGH,6.154055546896677,91.62359991046696,CRITICAL,Urgent stock replenishment required
FOODS_1_004_TX_2_validation,FOODS_1_004,FOODS_1,FOODS,TX_2,TX,d_1901,0,2016-04-12,11611,Tuesday,4,4,2016,,,,,0,1,1,1.96,0,2,0.0,0.0,0.0,0.0,0,1,0.34899265,0.0,0.0,2.442948579788208,0.4187912,HIGH,2.024157375097275,82.85714205547296,CRITICAL,Urgent stock replenishment required
FOODS_1_009_WI_2_validation,FOODS_1_009,FOODS_1,FOODS,WI_2,WI,d_1901,0,2016-04-12,11611,Tuesday,4,4,2016,,,,,0,1,1,2.24,0,2,0.0,0.0,0.0,0.0,0,1,0.13135263,0.0,0.0,0.9194684028625488,0.15762317,HIGH,0.7618452310562134,82.85714100499672,CRITICAL,Urgent stock replenishment required
FOODS_1_011_CA_1_validation,FOODS_1_011,FOODS_1,FOODS,CA_1,CA,d_1901,2,2016-04-12,11611,Tuesday,4,4,2016,,,,,0,1,1,2.68,0,2,1.0,1.0,0.5714285714285714,0.5345224838248488,0,1,0.65910167,0.5345224838248488,2.333452377915607,6.947164211869465,0.79092205,HIGH,6.156242166161762,88.61518136628489,CRITICAL,Urgent stock replenishment required
FOODS_1_006_TX_1_validation,FOODS_1_006,FOODS_1,FOODS,TX_1,TX,d_1901,0,2016-04-12,11611,Tuesday,4,4,2016,,,,,0,1,1,2.48,0,2,1.0,1.0,0.2857142857142857,0.4879500364742666,0,1,0.5218502,0.4879500364742666,2.1301408404140796,5.783092557790789,0.6262203,HIGH,5.156872271898302,89.17153271135417,CRITICAL,Urgent stock replenishment required
FOODS_1_003_CA_2_validation,FOODS_1_003,FOODS_1,FOODS,CA_2,CA,d_1901,1,2016-04-12,11611,Tuesday,4,4,2016,,,,,0,1,1,3.23,0,2,0.0,0.0,1.0,1.4142135623730951,0,1,0.8260354,1.4142135623730951,6.173734688177003,11.955982231511964,0.99124247,HIGH,10.964739763154878,91.70923434676489,CRITICAL,Urgent stock replenishment required
FOODS_1_001_CA_3_validation,FOODS_1_001,FOODS_1,FOODS,CA_3,CA,d_1901,0,2016-04-12,11611,Tuesday,4,4,2016,,,,,0,1,1,2.24,0,2,0.0,0.0,1.1428571428571428,1.4638501094228002,0,1,0.9352767,1.4638501094228002,6.3904225212422405,12.937359510072806,1.1223321,HIGH,11.815027413972953,91.32487510124439,CRITICAL,Urgent stock replenishment required
FOODS_1_005_CA_2_validation,FOODS_1_005,FOODS_1,FOODS,CA_2,CA,d_1901,10,2016-04-12,11611,Tuesday,4,4,2016,,,,,0,1,1,3.54,0,2,0.0,2.0,7.571428571428571,4.995235825502233,0,1,7.797249,4.995235825502233,21.80665036175892,76.38739224408314,9.356699,HIGH,67.03069325421498,87.75099042526494,CRITICAL,Urgent stock replenishment required
FOODS_1_010_CA_2_validation,FOODS_1_010,FOODS_1,FOODS,CA_2,CA,d_1901,0,2016-04-12,11611,Tuesday,4,4,2016,,,,,0,1,1,5.64,0,2,0.0,2.0,0.42857142857142855,0.5345224838248488,0,1,0.6380595,0.5345224838248488,2.333452377915607,6.7998687368633615,0.76567143,HIGH,6.034197304845081,88.7399086416561,CRITICAL,Urgent stock replenishment required
FOODS_1_011_WI_2_validation,FOODS_1_011,FOODS_1,FOODS,WI_2,WI,d_1901,0,2016-04-12,11611,Tuesday,4,4,2016,,,,,0,1,1,2.68,0,2,0.0,0.0,0.14285714285714285,0.3779644730092277,0,1,0.36264923,0.3779644730092277,1.650000000000002,4.1885446548461935,0.43517908,HIGH,3.75336557030678,89.61025558039816,CRITICAL,Urgent stock replenishment required
FOODS_1_011_CA_4_validation,FOODS_1_011,FOODS_1,FOODS,CA_4,CA,d_1901,2,2016-04-12,11611,Tuesday,4,4,2016,,,,,0,1,1,2.68,0,2,1.0,0.0,0.5714285714285714,0.7867957924694422,0,1,0.57657087,0.7867957924694422,3.434748899119115,7.470744859354711,0.69188505,HIGH,6.77885980524323,90.73874068600915,CRITICAL,Urgent stock replenishment required
FOODS_1_009_CA_3_validation,FOODS_1_009,FOODS_1,FOODS,CA_3,CA,d_1901,0,2016-04-12,11611,Tuesday,4,4,2016,,,,,0,1,1,1.98,0,2,0.0,0.0,0.0,0.0,0,1,0.13397686,0.0,0.0,0.9378380179405212,0.16077223,HIGH,0.77706578373909,82.85714258476268,CRITICAL,Urgent stock replenishment required
FOODS_1_003_TX_3_validation,FOODS_1_003,FOODS_1,FOODS,TX_3,TX,d_1901,0,2016-04-12,11611,Tuesday,4,4,2016,,,,,0,1,1,3.23,0,2,0.0,0.0,0.0,0.0,0,1,0.0946203,0.0,0.0,0.6623421311378479,0.11354437,HIGH,0.5487977638840675,82.85714256788698,CRITICAL,Urgent stock replenishment required
FOODS_1_005_TX_1_validation,FOODS_1_005,FOODS_1,FOODS,TX_1,TX,d_1901,1,2016-04-12,11611,Tuesday,4,4,2016,,,,,0,1,1,3.54,0,2,0.0,6.0,0.14285714285714285,0.37796447300922725,0,1,0.55948585,0.37796447300922725,1.65,5.5664009094238285,0.671383,HIGH,4.8950178861618046,87.93865130832774,CRITICAL,Urgent stock replenishment required
FOODS_1_003_TX_1_validation,FOODS_1_003,FOODS_1,FOODS,TX_1,TX,d_1901,1,2016-04-12,11611,Tuesday,4,4,2016,,,,,0,1,1,3.23,0,2,0.0,0.0,0.0,0.0,0,1,0.0946203,0.0,0.0,0.6623421311378479,0.11354437,HIGH,0.5487977638840675,82.85714256788698,CRITICAL,Urgent stock replenishment required
FOODS_1_010_CA_4_validation,FOODS_1_010,FOODS_1,FOODS,CA_4,CA,d_1901,0,2016-04-12,11611,Tuesday,4,4,2016,,,,,0,1,1,5.56,0,2,0.0,0.0,0.0,0.0,0,1,0.10841985,0.0,0.0,0.7589389681816101,0.13010383,HIGH,0.628835141658783,82.8571424083611,CRITICAL,Urgent stock replenishment required
FOODS_1_001_TX_1_validation,FOODS_1_001,FOODS_1,FOODS,TX_1,TX,d_1901,0,2016-04-12,11611,Tuesday,4,4,2016,,,,,0,1,1,2.24,0,2,1.0,1.0,0.14285714285714285,0.37796447300922725,0,1,0.472739,0.37796447300922725,1.65,4.959173107147217,0.56728685,HIGH,4.3918862581253055,88.5608580953883,CRITICAL,Urgent stock replenishment required
FOODS_1_008_TX_1_validation,FOODS_1_008,FOODS_1,FOODS,TX_1,TX,d_1901,0,2016-04-12,11611,Tuesday,4,4,2016,,,,,0,1,1,3.54,0,2,0.0,0.0,0.14285714285714285,0.37796447300922725,0,1,0.32644004,0.37796447300922725,1.65,3.9350801944732665,0.39172807,HIGH,3.5433521211147307,90.0452327780077,CRITICAL,Urgent stock replenishment required
FOODS_1_005_CA_1_validation,FOODS_1_005,FOODS_1,FOODS,CA_1,CA,d_1901,0,2016-04-12,11611,Tuesday,4,4,2016,,,,,0,1,1,3.54,0,2,0.0,3.0,1.0,1.2909944487357985,0,1,1.1056777,1.2909944487357985,5.635822921277748,13.375567107679116,1.3268133,HIGH,12.048753767492043,90.08032086037436,CRITICAL,Urgent stock replenishment required
FOODS_1_005_TX_2_validation,FOODS_1_005,FOODS_1,FOODS,TX_2,TX,d_1901,1,2016-04-12,11611,Tuesday,4,4,2016,,,,,0,1,1,3.54,0,2,2.0,0.0,0.7142857142857143,0.7559289460184528,0,1,0.595792,0.7559289460184528,3.2999999999999927,7.470544147491448,0.71495044,HIGH,6.7555937051773,90.4297407498191,CRITICAL,Urgent stock replenishment required
FOODS_1_008_WI_2_validation,FOODS_1_008,FOODS_1,FOODS,WI_2,WI,d_1901,1,2016-04-12,11611,Tuesday,4,4,2016,,,,,0,1,1,3.54,0,2,1.0,0.0,0.14285714285714285,0.37796447300922725,0,1,0.32644004,0.37796447300922725,1.65,3.9350801944732665,0.39172807,HIGH,3.5433521211147307,90.0452327780077,CRITICAL,Urgent stock replenishment required
FOODS_1_011_TX_1_validation,FOODS_1_011,FOODS_1,FOODS,TX_1,TX,d_1901,0,2016-04-12,11611,Tuesday,4,4,2016,,,,,0,1,1,2.68,0,2,0.0,0.0,0.14285714285714285,0.37796447300922725,0,1,0.36264923,0.37796447300922725,1.65,4.188544654846192,0.43517908,HIGH,3.7533655703067783,89.61025558039816,CRITICAL,Urgent stock replenishment required
